"Class","V.GENE.heavy","J.GENE.heavy","D.GENE.heavy","VJ.GENE.heavy","VJ.length.heavy","V.length.heavy","CDR1.length.aa.heavy","CDR2.length.aa.heavy","CDR3.length.aa.heavy","N1.length.heavy","N2.length.heavy","P3V.length.heavy","P5D.length.heavy","P3D.length.heavy","P5J.length.heavy","VJ.identity.heavy","p.mutation.heavy","V.Nb.mutations.heavy","V.Nb.Silent.mut.heavy","V.Nb.NoSilent.mut.heavy","V.dN.dS.Ratio.heavy","cdr1.cad.I.heavy","cdr1.cad.II.heavy","cdr1.cad.III.heavy","cdr1.cad.IV.heavy","cdr1.cad.V.heavy","cdr1.mean.cad.I.heavy","cdr1.mean.cad.II.heavy","cdr1.mean.cad.III.heavy","cdr1.mean.cad.IV.heavy","cdr1.mean.cad.V.heavy","cdr1.sd.cad.I.heavy","cdr1.sd.cad.II.heavy","cdr1.sd.cad.III.heavy","cdr1.sd.cad.IV.heavy","cdr1.sd.cad.V.heavy","cdr2.cad.I.heavy","cdr2.cad.II.heavy","cdr2.cad.III.heavy","cdr2.cad.IV.heavy","cdr2.cad.V.heavy","cdr2.mean.cad.I.heavy","cdr2.mean.cad.II.heavy","cdr2.mean.cad.III.heavy","cdr2.mean.cad.IV.heavy","cdr2.mean.cad.V.heavy","cdr2.sd.cad.I.heavy","cdr2.sd.cad.II.heavy","cdr2.sd.cad.III.heavy","cdr2.sd.cad.IV.heavy","cdr2.sd.cad.V.heavy","cdr3.cad.I.heavy","cdr3.cad.II.heavy","cdr3.cad.III.heavy","cdr3.cad.IV.heavy","cdr3.cad.V.heavy","cdr3.mean.cad.I.heavy","cdr3.mean.cad.II.heavy","cdr3.mean.cad.III.heavy","cdr3.mean.cad.IV.heavy","cdr3.mean.cad.V.heavy","cdr3.sd.cad.I.heavy","cdr3.sd.cad.II.heavy","cdr3.sd.cad.III.heavy","cdr3.sd.cad.IV.heavy","cdr3.sd.cad.V.heavy"
"Neutralizing","IGHV1-69","IGHJ4","IGHD3-22","IGHV1-69.IGHJ4",336,288,8,8,22,12,2,2,0,0,0,96.43,3.57,9,3,6,2,"-0.384;-0.384;-0.032;-1.006;-0.228;-0.228;0.26;-0.384","1.652;1.652;0.326;-0.59;1.399;1.399;0.83;1.652","1.33;1.33;2.213;1.891;-4.76;-4.76;3.097;1.33","1.045;1.045;0.908;-0.397;0.67;0.67;-0.838;1.045","2.064;2.064;1.313;0.412;-2.647;-2.647;1.512;2.064",-0.29825,1.04,0.208875,0.5185,0.516875,0.361617695,0.809955025,3.12450062,0.727761146,2.029640534,"-1.239;-1.239;0.189;-0.663;-1.006;-0.384;-1.239;-1.337","-0.547;-0.547;2.081;-1.524;-0.59;1.652;-0.547;-0.279","2.131;2.131;-1.628;2.219;1.891;1.33;2.131;-0.544","0.393;0.393;0.421;-1.005;-0.397;1.045;0.393;1.242","0.816;0.816;-1.392;1.212;0.412;2.064;0.816;-1.262",-0.86475,-0.037625,1.207625,0.310625,0.43525,0.540551768,1.23603536,1.472203396,0.72416532,1.189905128,"-1.343;-0.591;1.538;1.05;0.931;-0.595;1.357;-0.228;1.05;0.26;0.26;1.05;0.945;-0.228;1.05;0.26;0.26;0.26;-1.337;1.05;0.26;-0.595","0.465;-1.302;-0.055;0.302;-0.179;0.009;-1.453;1.399;0.302;0.83;0.83;0.302;0.828;1.399;0.302;0.83;0.83;0.83;-0.279;0.302;0.83;0.009","-0.862;-0.733;1.502;-3.656;-3.005;0.672;1.477;-4.76;-3.656;3.097;3.097;-3.656;1.299;-4.76;-3.656;3.097;3.097;3.097;-0.544;-3.656;3.097;0.672","-1.02;1.57;0.44;-0.259;-0.503;-2.128;0.113;0.67;-0.259;-0.838;-0.838;-0.259;-0.169;0.67;-0.259;-0.838;-0.838;-0.838;1.242;-0.259;-0.838;-2.128","-0.255;-0.146;2.897;-3.242;-1.853;-0.184;-0.837;-2.647;-3.242;1.512;1.512;-3.242;0.933;-2.647;-3.242;1.512;1.512;1.512;-1.262;-3.242;1.512;-0.184",0.302909091,0.333227273,-0.397272727,-0.343909091,-0.605590909,0.834343478,0.719861887,2.958905576,0.911232128,2.039591314
"Neutralizing","IGHV1-69","IGHJ1","IGHD2-21","IGHV1-69.IGHJ1",340,288,8,8,22,21,2,0,0,0,0,95.29,4.71,12,2,10,5,"-0.384;-0.384;-0.032;-1.006;-0.228;-0.228;0.26;-0.591","1.652;1.652;0.326;-0.59;1.399;1.399;0.83;-1.302","1.33;1.33;2.213;1.891;-4.76;-4.76;3.097;-0.733","1.045;1.045;0.908;-0.397;0.67;0.67;-0.838;1.57","2.064;2.064;1.313;0.412;-2.647;-2.647;1.512;-0.146",-0.324125,0.67075,-0.049,0.584125,0.240625,0.375759208,1.109172504,3.103816545,0.80191297,1.937280121,"-1.239;-1.019;0.189;-0.591;-1.019;0.336;-1.239;-0.591","-0.547;-0.987;2.081;-1.302;-0.987;-0.417;-0.547;-1.302","2.131;-1.505;-1.628;-0.733;-1.505;-1.673;2.131;-0.733","0.393;1.266;0.421;1.57;1.266;-1.474;0.393;1.57","0.816;-0.912;-1.392;-0.146;-0.912;-0.078;0.816;-0.146",-0.646625,-0.501,-0.439375,0.675625,-0.24425,0.615183117,1.097634209,1.629717761,1.010118372,0.802168089,"-1.343;-0.591;1.538;-0.384;-0.228;-1.006;1.538;1.05;0.189;-0.591;-0.663;-0.595;-0.384;0.189;-0.663;0.189;1.357;1.831;-1.006;0.931;0.336;-0.595","0.465;-1.302;-0.055;1.652;1.399;-0.59;-0.055;0.302;2.081;-1.302;-1.524;0.009;1.652;2.081;-1.524;2.081;-1.453;-0.561;-0.59;-0.179;-0.417;0.009","-0.862;-0.733;1.502;1.33;-4.76;1.891;1.502;-3.656;-1.628;-0.733;2.219;0.672;1.33;-1.628;2.219;-1.628;1.477;0.533;1.891;-3.005;-1.673;0.672","-1.02;1.57;0.44;1.045;0.67;-0.397;0.44;-0.259;0.421;1.57;-1.005;-2.128;1.045;0.421;-1.005;0.421;0.113;-0.277;-0.397;-0.503;-1.474;-2.128","-0.255;-0.146;2.897;2.064;-2.647;0.412;2.897;-3.242;-1.392;-0.146;1.212;-0.184;2.064;-1.392;1.212;-1.392;-0.837;1.648;0.412;-1.853;-0.078;-0.184",0.049954545,0.099045455,-0.139454545,-0.110772727,0.048636364,0.939089857,1.231888464,2.019100406,1.051674852,1.67463493
"Neutralizing","IGHV4-38-2","IGHJ4","IGHD3-10","IGHV4-38-2.IGHJ4",336,288,9,7,14,7,5,0,0,0,0,95.24,4.76,9,1,8,8,"-0.384;0.26;-0.228;-1.239;-0.228;-0.228;1.05;0.26;-1.006","1.652;0.83;1.399;-0.547;1.399;1.399;0.302;0.83;-0.59","1.33;3.097;-4.76;2.131;-4.76;-4.76;-3.656;3.097;1.891","1.045;-0.838;0.67;0.393;0.67;0.67;-0.259;-0.838;-0.397","2.064;1.512;-2.647;0.816;-2.647;-2.647;-3.242;1.512;0.412",-0.193666667,0.741555556,-0.71,0.124,-0.540777778,0.68471746,0.849108225,3.637839263,0.714490028,2.195632299,"-1.239;0.26;1.538;-0.228;-0.384;0.945;-0.032","-0.547;0.83;-0.055;1.399;1.652;0.828;0.326","2.131;3.097;1.502;-4.76;1.33;1.299;2.213","0.393;-0.838;0.44;0.67;1.045;-0.169;0.908","0.816;1.512;2.897;-2.647;2.064;0.933;1.313",0.122857143,0.633285714,0.973142857,0.349857143,0.984,0.908845133,0.781232299,2.60674749,0.656689025,1.752521041,"-1.343;-0.591;-0.228;0.945;1.831;-0.595;-1.019;1.538;-0.384;0.945;-1.006;1.05;0.26;-0.595","0.465;-1.302;1.399;0.828;-0.561;0.009;-0.987;-0.055;1.652;0.828;-0.59;0.302;0.83;0.009","-0.862;-0.733;-4.76;1.299;0.533;0.672;-1.505;1.502;1.33;1.299;1.891;-3.656;3.097;0.672","-1.02;1.57;0.67;-0.169;-0.277;-2.128;1.266;0.44;1.045;-0.169;-0.397;-0.259;-0.838;-2.128","-0.255;-0.146;-2.647;0.933;1.648;-0.184;-0.912;2.897;2.064;0.933;0.412;-3.242;1.512;-0.184",0.057714286,0.201928571,0.055642857,-0.171,0.202071429,1.028005494,0.869054788,2.171142932,1.128333011,1.698342743
"Neutralizing","IGHV3-23","IGHJ4","IGHD6-19","IGHV3-23.IGHJ4",336,288,8,8,17,11,8,1,0,0,0,93.75,6.25,15,6,9,1.5,"-0.384;-1.006;-0.032;-1.006;-0.228;0.945;0.26;-0.591","1.652;-0.59;0.326;-0.59;1.399;0.828;0.83;-1.302","1.33;1.891;2.213;1.891;-4.76;1.299;3.097;-0.733","1.045;-0.397;0.908;-0.397;0.67;-0.169;-0.838;1.57","2.064;0.412;1.313;0.412;-2.647;0.933;1.512;-0.146",-0.25525,0.319125,0.7785,0.299,0.481625,0.656094669,1.051783715,2.491219782,0.858662082,1.446790037,"-1.239;-0.228;-0.384;0.945;-0.384;-0.384;-1.239;-0.032","-0.547;1.399;1.652;0.828;1.652;1.652;-0.547;0.326","2.131;-4.76;1.33;1.299;1.33;1.33;2.131;2.213","0.393;0.67;1.045;-0.169;1.045;1.045;0.393;0.908","0.816;-2.647;2.064;0.933;2.064;2.064;0.816;1.313",-0.368125,0.801875,0.8755,0.66625,0.927875,0.694315169,0.955492609,2.314531424,0.436836926,1.550366356,"-1.343;-0.591;1.831;1.05;-1.239;-0.384;-0.228;-0.032;-1.239;-0.591;-1.337;1.357;-1.239;-0.663;1.357;0.26;-0.595","0.465;-1.302;-0.561;0.302;-0.547;1.652;1.399;0.326;-0.547;-1.302;-0.279;-1.453;-0.547;-1.524;-1.453;0.83;0.009","-0.862;-0.733;0.533;-3.656;2.131;1.33;-4.76;2.213;2.131;-0.733;-0.544;1.477;2.131;2.219;1.477;3.097;0.672","-1.02;1.57;-0.277;-0.259;0.393;1.045;0.67;0.908;0.393;1.57;1.242;0.113;0.393;-1.005;0.113;-0.838;-2.128","-0.255;-0.146;1.648;-3.242;0.816;2.064;-2.647;1.313;0.816;-0.146;-1.262;-0.837;0.816;1.212;-0.837;1.512;-0.184",-0.213294118,-0.266588235,0.477823529,0.169588235,0.037705882,1.040473316,0.993931717,2.152904818,1.008172174,1.48072878
"Neutralizing","IGHV4-30-4","IGHJ5","IGHD4-23","IGHV4-30-4.IGHJ5",342,291,10,7,18,5,7,0,0,0,0,97.08,2.92,9,1,8,8,"-0.384;-0.384;-0.228;-1.239;1.538;-0.228;1.05;1.05;0.26;0.26","1.652;1.652;1.399;-0.547;-0.055;1.399;0.302;0.302;0.83;0.83","1.33;1.33;-4.76;2.131;1.502;-4.76;-3.656;-3.656;3.097;3.097","1.045;1.045;0.67;0.393;0.44;0.67;-0.259;-0.259;-0.838;-0.838","2.064;2.064;-2.647;0.816;2.897;-2.647;-3.242;-3.242;1.512;1.512",0.1695,0.7764,-0.4345,0.2069,-0.0913,0.840128462,0.760634414,3.327958208,0.710279515,2.518860724,"-1.239;-0.228;0.26;-0.228;-0.384;-0.228;-0.032","-0.547;1.399;0.83;1.399;1.652;1.399;0.326","2.131;-4.76;3.097;-4.76;1.33;-4.76;2.213","0.393;0.67;-0.838;0.67;1.045;0.67;0.908","0.816;-2.647;1.512;-2.647;2.064;-2.647;1.313",-0.297,0.922571429,-0.787,0.502571429,-0.319428571,0.463625208,0.789211179,3.751356555,0.626077167,2.207625033,"-1.343;-0.591;1.538;1.357;-1.337;-1.019;-0.032;-0.032;-1.337;-0.384;-0.384;-0.384;0.945;-0.595;-1.006;1.05;0.189;-0.595","0.465;-1.302;-0.055;-1.453;-0.279;-0.987;0.326;0.326;-0.279;1.652;1.652;1.652;0.828;0.009;-0.59;0.302;2.081;0.009","-0.862;-0.733;1.502;1.477;-0.544;-1.505;2.213;2.213;-0.544;1.33;1.33;1.33;1.299;0.672;1.891;-3.656;-1.628;0.672","-1.02;1.57;0.44;0.113;1.242;1.266;0.908;0.908;1.242;1.045;1.045;1.045;-0.169;-2.128;-0.397;-0.259;0.421;-2.128","-0.255;-0.146;2.897;-0.837;-1.262;-0.912;1.313;1.313;-1.262;2.064;2.064;2.064;0.933;-0.184;0.412;-3.242;-1.392;-0.184",-0.22,0.242055556,0.358722222,0.285777778,0.188,0.917088423,1.027743186,1.600424606,1.120445686,1.578248433
"Neutralizing","IGHV3-66","IGHJ6","IGHD3-3","IGHV3-66.IGHJ6",347,285,8,7,18,0,3,0,0,0,0,93.37,6.63,11,2,9,4.5,"-0.384;-1.006;-0.032;-1.337;-0.228;1.538;-0.228;0.26","1.652;-0.59;0.326;-0.279;1.399;-0.055;1.399;0.83","1.33;1.891;2.213;-0.544;-4.76;1.502;-4.76;3.097","1.045;-0.397;0.908;1.242;0.67;0.44;0.67;-0.838","2.064;0.412;1.313;-1.262;-2.647;2.897;-2.647;1.512",-0.177125,0.58525,-0.003875,0.4675,0.20525,0.864713898,0.855862764,3.109905347,0.723271931,2.141474909,"-1.239;0.26;-0.228;-0.384;-0.384;-0.228;-0.032","-0.547;0.83;1.399;1.652;1.652;1.399;0.326","2.131;3.097;-4.76;1.33;1.33;-4.76;2.213","0.393;-0.838;0.67;1.045;1.045;0.67;0.908","0.816;1.512;-2.647;2.064;2.064;-2.647;1.313",-0.319285714,0.958714286,0.083,0.556142857,0.353571429,0.463505021,0.819864158,3.362407768,0.658020118,2.095005557,"-1.343;-0.591;1.538;1.05;-1.239;-0.032;-1.239;-1.006;-0.384;-1.337;-0.384;0.945;0.26;-0.384;-0.663;1.05;-1.337;-0.595","0.465;-1.302;-0.055;0.302;-0.547;0.326;-0.547;-0.59;1.652;-0.279;1.652;0.828;0.83;1.652;-1.524;0.302;-0.279;0.009","-0.862;-0.733;1.502;-3.656;2.131;2.213;2.131;1.891;1.33;-0.544;1.33;1.299;3.097;1.33;2.219;-3.656;-0.544;0.672","-1.02;1.57;0.44;-0.259;0.393;0.908;0.393;-0.397;1.045;1.242;1.045;-0.169;-0.838;1.045;-1.005;-0.259;1.242;-2.128","-0.255;-0.146;2.897;-3.242;0.816;1.313;0.816;0.412;2.064;-1.262;2.064;0.933;1.512;2.064;1.212;-3.242;-1.262;-0.184",-0.316166667,0.160833333,0.619444444,0.180444444,0.361666667,0.932394025,0.93066006,1.932244998,1.004939754,1.731983936
"Neutralizing","IGHV3-13","IGHJ5","IGHD3-22","IGHV3-13.IGHJ5",336,285,8,7,18,8,1,0,0,0,0,96.43,3.57,13,4,9,2.25,"-0.384;-1.006;-0.032;-1.006;-0.228;-0.032;0.26;1.05","1.652;-0.59;0.326;-0.59;1.399;0.326;0.83;0.302","1.33;1.891;2.213;1.891;-4.76;2.213;3.097;-3.656","1.045;-0.397;0.908;-0.397;0.67;0.908;-0.838;-0.259","2.064;0.412;1.313;0.412;-2.647;1.313;1.512;-3.242",-0.17225,0.456875,0.527375,0.205,0.142125,0.671703538,0.819867836,2.978632233,0.750066283,1.988870565,"-1.239;-0.384;-0.032;-0.228;-0.384;1.05;-0.032","-0.547;1.652;0.326;1.399;1.652;0.302;0.326","2.131;1.33;2.213;-4.76;1.33;-3.656;2.213","0.393;1.045;0.908;0.67;1.045;-0.259;0.908","0.816;2.064;1.313;-2.647;2.064;-3.242;1.313",-0.178428571,0.73,0.114428571,0.672857143,0.240142857,0.678688406,0.845386894,2.994605642,0.47156669,2.226637183,"-1.343;-1.337;1.538;-0.591;-0.032;-1.006;1.05;-0.228;1.538;0.945;0.26;0.336;0.945;-0.595;-1.006;1.05;0.189;-0.595","0.465;-0.279;-0.055;-1.302;0.326;-0.59;0.302;1.399;-0.055;0.828;0.83;-0.417;0.828;0.009;-0.59;0.302;2.081;0.009","-0.862;-0.544;1.502;-0.733;2.213;1.891;-3.656;-4.76;1.502;1.299;3.097;-1.673;1.299;0.672;1.891;-3.656;-1.628;0.672","-1.02;1.242;0.44;1.57;0.908;-0.397;-0.259;0.67;0.44;-0.169;-0.838;-1.474;-0.169;-2.128;-0.397;-0.259;0.421;-2.128","-0.255;-1.262;2.897;-0.146;1.313;0.412;-3.242;-2.647;2.897;0.933;1.512;-0.078;0.933;-0.184;0.412;-3.242;-1.392;-0.184",0.062111111,0.227277778,-0.081888889,-0.197055556,-0.0735,0.957765284,0.788606053,2.258652224,1.046700782,1.790444219
"Neutralizing","IGHV1-46","IGHJ4","IGHD3-22","IGHV1-46.IGHJ4",336,288,8,8,14,2,4,0,0,0,0,96.43,3.57,9,4,5,1.25,"-0.384;0.26;-0.032;-1.006;-0.032;-0.228;0.26;0.26","1.652;0.83;0.326;-0.59;0.326;1.399;0.83;0.83","1.33;3.097;2.213;1.891;2.213;-4.76;3.097;3.097","1.045;-0.838;0.908;-0.397;0.908;0.67;-0.838;-0.838","2.064;1.512;1.313;0.412;1.313;-2.647;1.512;1.512",-0.11275,0.700375,1.52225,0.0775,0.873875,0.433362847,0.695850546,2.619525189,0.878809584,1.494444898,"-1.239;0.945;0.189;-0.384;-0.384;-0.384;-0.228;-0.032","-0.547;0.828;2.081;1.652;1.652;1.652;1.399;0.326","2.131;1.299;-1.628;1.33;1.33;1.33;-4.76;2.213","0.393;-0.169;0.421;1.045;1.045;1.045;0.67;0.908","0.816;0.933;-1.392;2.064;2.064;2.064;-2.647;1.313",-0.189625,1.130375,0.405625,0.66975,0.651875,0.617781963,0.87375723,2.403104001,0.434440445,1.756024197,"-1.343;-0.384;1.538;-1.006;0.26;1.05;-0.228;-0.032;-0.384;-1.337;-1.006;1.05;0.26;-0.595","0.465;1.652;-0.055;-0.59;0.83;0.302;1.399;0.326;1.652;-0.279;-0.59;0.302;0.83;0.009","-0.862;1.33;1.502;1.891;3.097;-3.656;-4.76;2.213;1.33;-0.544;1.891;-3.656;3.097;0.672","-1.02;1.045;0.44;-0.397;-0.838;-0.259;0.67;0.908;1.045;1.242;-0.397;-0.259;-0.838;-2.128","-0.255;2.064;2.897;0.412;1.512;-3.242;-2.647;1.313;2.064;-1.262;0.412;-3.242;1.512;-0.184",-0.154071429,0.446642857,0.253214286,-0.056142857,0.096714286,0.906835026,0.748455189,2.587082473,0.983404671,2.021744427
"Neutralizing","IGHV4-59","IGHJ4","IGHD5-12","IGHV4-59.IGHJ4",333,285,8,7,14,4,8,0,0,0,0,96.4,3.6,7,1,6,6,"-0.384;-0.384;-0.228;-1.239;-0.228;-0.384;0.26;0.26","1.652;1.652;1.399;-0.547;1.399;1.652;0.83;0.83","1.33;1.33;-4.76;2.131;-4.76;1.33;3.097;3.097","1.045;1.045;0.67;0.393;0.67;1.045;-0.838;-0.838","2.064;2.064;-2.647;0.816;-2.647;2.064;1.512;1.512",-0.290875,1.108375,0.349375,0.399,0.59225,0.469009728,0.751261974,3.237489677,0.798141054,2.043301583,"-1.239;0.26;0.26;-0.032;-0.384;-0.228;-0.032","-0.547;0.83;0.83;0.326;1.652;1.399;0.326","2.131;3.097;3.097;2.213;1.33;-4.76;2.213","0.393;-0.838;-0.838;0.908;1.045;0.67;0.908","0.816;1.512;1.512;1.313;2.064;-2.647;1.313",-0.199285714,0.688,1.331571429,0.321142857,0.840428571,0.515397165,0.737389314,2.75480307,0.819233469,1.581589165,"-1.343;-0.591;1.538;-1.019;1.357;-0.595;-1.019;0.931;-0.384;1.538;-1.006;1.05;0.26;-0.595","0.465;-1.302;-0.055;-0.987;-1.453;0.009;-0.987;-0.179;1.652;-0.055;-0.59;0.302;0.83;0.009","-0.862;-0.733;1.502;-1.505;1.477;0.672;-1.505;-3.005;1.33;1.502;1.891;-3.656;3.097;0.672","-1.02;1.57;0.44;1.266;0.113;-2.128;1.266;-0.503;1.045;0.44;-0.397;-0.259;-0.838;-2.128","-0.255;-0.146;2.897;-0.912;-0.837;-0.184;-0.912;-1.853;2.064;2.897;0.412;-3.242;1.512;-0.184",0.008714286,-0.167214286,0.062642857,-0.080928571,0.089785714,1.063569059,0.853728851,1.974543788,1.188011426,1.750837697
"Neutralizing","IGHV4-39","IGHJ5","IGHD3-10","IGHV4-39.IGHJ5",342,291,10,7,14,0,7,0,0,0,0,95.03,4.97,10,0,10,Inf,"-0.384;1.05;-0.228;-1.239;-0.228;-0.228;0.945;-0.228;-1.006;-1.006","1.652;0.302;1.399;-0.547;1.399;1.399;0.828;1.399;-0.59;-0.59","1.33;-3.656;-4.76;2.131;-4.76;-4.76;1.299;-4.76;1.891;1.891","1.045;-0.259;0.67;0.393;0.67;0.67;-0.169;0.67;-0.397;-0.397","2.064;-3.242;-2.647;0.816;-2.647;-2.647;0.933;-2.647;0.412;0.412",-0.2552,0.6651,-1.4154,0.2896,-0.9193,0.764405332,0.937284784,3.318506833,0.538954997,2.006151764,"-1.239;-0.228;0.26;-0.228;-0.384;-0.228;-0.032","-0.547;1.399;0.83;1.399;1.652;1.399;0.326","2.131;-4.76;3.097;-4.76;1.33;-4.76;2.213","0.393;0.67;-0.838;0.67;1.045;0.67;0.908","0.816;-2.647;1.512;-2.647;2.064;-2.647;1.313",-0.297,0.922571429,-0.787,0.502571429,-0.319428571,0.463625208,0.789211179,3.751356555,0.626077167,2.207625033,"-1.343;-0.591;1.538;-1.019;1.538;-0.595;-1.019;1.538;-0.384;1.831;-1.006;1.05;0.189;-0.595","0.465;-1.302;-0.055;-0.987;-0.055;0.009;-0.987;-0.055;1.652;-0.561;-0.59;0.302;2.081;0.009","-0.862;-0.733;1.502;-1.505;1.502;0.672;-1.505;1.502;1.33;0.533;1.891;-3.656;-1.628;0.672","-1.02;1.57;0.44;1.266;0.44;-2.128;1.266;0.44;1.045;-0.277;-0.397;-0.259;0.421;-2.128","-0.255;-0.146;2.897;-0.912;2.897;-0.184;-0.912;2.897;2.064;1.648;0.412;-3.242;-1.392;-0.184",0.080857143,-0.005285714,-0.020357143,0.0485,0.399142857,1.163310188,0.947965549,1.643667363,1.172969063,1.847220984
"Neutralizing","IGHV3-13","IGHJ4","IGHD3-22","IGHV3-13.IGHJ4",333,285,8,7,18,4,1,0,0,0,0,96.7,3.3,9,2,7,3.5,"-0.384;-1.006;-0.032;-1.006;-0.228;-0.228;0.26;1.05","1.652;-0.59;0.326;-0.59;1.399;1.399;0.83;0.302","1.33;1.891;2.213;1.891;-4.76;-4.76;3.097;-3.656","1.045;-0.397;0.908;-0.397;0.67;0.67;-0.838;-0.259","2.064;0.412;1.313;0.412;-2.647;-2.647;1.512;-3.242",-0.19675,0.591,-0.34425,0.17525,-0.352875,0.669427847,0.880895486,3.404679794,0.722409807,2.142672326,"-1.239;-0.384;-0.032;-0.591;1.05;1.05;-0.032","-0.547;1.652;0.326;-1.302;0.302;0.302;0.326","2.131;1.33;2.213;-0.733;-3.656;-3.656;2.213","0.393;1.045;0.908;1.57;-0.259;-0.259;0.908","0.816;2.064;1.313;-0.146;-3.242;-3.242;1.313",-0.025428571,0.151285714,-0.022571429,0.615142857,-0.160571429,0.840077349,0.909053118,2.688592994,0.688677338,2.207406159,"-1.343;-0.591;1.538;-0.384;-1.337;-1.006;1.05;-0.228;-0.228;-0.384;-1.006;0.26;-0.228;-0.228;-1.006;1.05;0.26;-0.595","0.465;-1.302;-0.055;1.652;-0.279;-0.59;0.302;1.399;1.399;1.652;-0.59;0.83;1.399;1.399;-0.59;0.302;0.83;0.009","-0.862;-0.733;1.502;1.33;-0.544;1.891;-3.656;-4.76;-4.76;1.33;1.891;3.097;-4.76;-4.76;1.891;-3.656;3.097;0.672","-1.02;1.57;0.44;1.045;1.242;-0.397;-0.259;0.67;0.67;1.045;-0.397;-0.838;0.67;0.67;-0.397;-0.259;-0.838;-2.128","-0.255;-0.146;2.897;2.064;-1.262;0.412;-3.242;-2.647;-2.647;2.064;0.412;1.512;-2.647;-2.647;0.412;-3.242;1.512;-0.184",-0.244777778,0.457333333,-0.655,0.082722222,-0.424111111,0.821069357,0.911337995,2.944313962,0.959098891,2.02218667
"Neutralizing","IGHV3-30","IGHJ4","IGHD5-18","IGHV3-30.IGHJ4",336,288,8,8,18,3,5,2,2,0,0,94.64,5.36,13,1,12,12,"-0.384;-1.006;-0.032;-1.006;-0.228;0.945;0.26;1.05","1.652;-0.59;0.326;-0.59;1.399;0.828;0.83;0.302","1.33;1.891;2.213;1.891;-4.76;1.299;3.097;-3.656","1.045;-0.397;0.908;-0.397;0.67;-0.169;-0.838;-0.259","2.064;0.412;1.313;0.412;-2.647;0.933;1.512;-3.242",-0.050125,0.519625,0.413125,0.070375,0.094625,0.780801866,0.827594438,2.921726468,0.700904709,1.961257901,"-1.239;-0.228;-0.228;1.05;-0.384;-0.228;-0.228;1.831","-0.547;1.399;1.399;0.302;1.652;1.399;1.399;-0.561","2.131;-4.76;-4.76;-3.656;1.33;-4.76;-4.76;0.533","0.393;0.67;0.67;-0.259;1.045;0.67;0.67;-0.277","0.816;-2.647;-2.647;-3.242;2.064;-2.647;-2.647;1.648",0.04325,0.80525,-2.33775,0.44775,-1.16275,0.950985166,0.931636157,3.090776266,0.475401109,2.247632262,"-1.343;-0.591;1.538;1.05;0.931;1.05;-1.337;1.05;-0.032;-0.228;-0.663;-1.337;0.189;-1.239;-1.006;-0.591;0.26;-0.595","0.465;-1.302;-0.055;0.302;-0.179;0.302;-0.279;0.302;0.326;1.399;-1.524;-0.279;2.081;-0.547;-0.59;-1.302;0.83;0.009","-0.862;-0.733;1.502;-3.656;-3.005;-3.656;-0.544;-3.656;2.213;-4.76;2.219;-0.544;-1.628;2.131;1.891;-0.733;3.097;0.672","-1.02;1.57;0.44;-0.259;-0.503;-0.259;1.242;-0.259;0.908;0.67;-1.005;1.242;0.421;0.393;-0.397;1.57;-0.838;-2.128","-0.255;-0.146;2.897;-3.242;-1.853;-3.242;-1.262;-3.242;1.313;-2.647;1.212;-1.262;-1.392;0.816;0.412;-0.146;1.512;-0.184",-0.160777778,-0.002277778,-0.558444444,0.099333333,-0.595055556,0.95943743,0.911488879,2.443122357,1.015436388,1.807988823
"Neutralizing","IGHV3-53","IGHJ5","IGHD5-24","IGHV3-53.IGHJ5",336,285,8,7,14,1,5,1,0,0,0,94.35,5.65,13,4,9,2.25,"-0.384;-1.006;-0.032;-1.337;-0.228;1.538;0.945;0.26","1.652;-0.59;0.326;-0.279;1.399;-0.055;0.828;0.83","1.33;1.891;2.213;-0.544;-4.76;1.502;1.299;3.097","1.045;-0.397;0.908;1.242;0.67;0.44;-0.169;-0.838","2.064;0.412;1.313;-1.262;-2.647;2.897;0.933;1.512",-0.0305,0.513875,0.7535,0.362625,0.65275,0.950089921,0.800311625,2.454977509,0.750046844,1.808458045,"-1.239;-1.006;-0.228;-0.384;-0.384;-0.228;-0.032","-0.547;-0.59;1.399;1.652;1.652;1.399;0.326","2.131;1.891;-4.76;1.33;1.33;-4.76;2.213","0.393;-0.397;0.67;1.045;1.045;0.67;0.908","0.816;0.412;-2.647;2.064;2.064;-2.647;1.313",-0.500142857,0.755857143,-0.089285714,0.619142857,0.196428571,0.446478976,1.010524192,3.209662688,0.505800827,2.033998104,"-1.343;-0.591;1.538;1.05;-1.019;1.357;-0.663;-0.591;-0.384;-0.384;-1.006;1.05;-0.228;-0.595","0.465;-1.302;-0.055;0.302;-0.987;-1.453;-1.524;-1.302;1.652;1.652;-0.59;0.302;1.399;0.009","-0.862;-0.733;1.502;-3.656;-1.505;1.477;2.219;-0.733;1.33;1.33;1.891;-3.656;-4.76;0.672","-1.02;1.57;0.44;-0.259;1.266;0.113;-1.005;1.57;1.045;1.045;-0.397;-0.259;0.67;-2.128","-0.255;-0.146;2.897;-3.242;-0.912;-0.837;1.212;-0.146;2.064;2.064;0.412;-3.242;-2.647;-0.184",-0.129214286,-0.102285714,-0.391714286,0.189357143,-0.211571429,0.955600591,1.137376768,2.291313309,1.100365996,1.9140448
